DATE,GE,TSS,F,TSLA,YEAR
4/6/2016,30.9,48.490002,12.82,265.420013,2016
4/7/2016,30.629999,48.310001,12.52,257.200012,2016
4/8/2016,30.790001,48.509998,12.55,250.070007,2016
4/11/2016,30.709999,49.099998,12.66,249.919998,2016
4/12/2016,30.809999,49.439999,12.81,247.820007,2016
4/13/2016,30.98,49.73,13.06,254.529999,2016
4/14/2016,31.02,49.349998,13.09,251.860001,2016
4/15/2016,31.030001,49.669998,12.94,254.509995,2016
4/18/2016,31.059999,50.68,13.25,253.880005,2016
4/19/2016,31.15,50.810001,13.44,247.369995,2016
4/20/2016,31.15,51.330002,13.64,249.970001,2016
4/21/2016,30.98,50.68,13.65,248.289993,2016
4/22/2016,30.76,51,13.61,253.75,2016
4/25/2016,30.68,51.509998,13.58,251.820007,2016
4/26/2016,30.9,51.93,13.75,253.740005,2016
4/27/2016,30.93,52.689999,13.66,251.470001,2016
4/28/2016,30.9,51.59,14.09,247.710007,2016
4/29/2016,30.75,51.139999,13.56,240.759995,2016
5/2/2016,30.889999,51.639999,13.62,241.800003,2016
5/3/2016,30.629999,51.139999,13.43,232.320007,2016
5/4/2016,30.07,51.41,13.31,222.559998,2016
5/5/2016,29.889999,51.57,13.32,211.529999,2016
5/6/2016,30.120001,52.279999,13.44,214.929993,2016
5/9/2016,29.870001,52.84,13.32,208.919998,2016
5/10/2016,30.48,53.23,13.49,208.690002,2016
5/11/2016,30.34,53.259998,13.32,208.960007,2016
5/12/2016,30.09,53.279999,13.35,207.279999,2016
5/13/2016,29.639999,52.830002,13.22,207.610001,2016
5/16/2016,29.959999,53.150002,13.32,208.289993,2016
5/17/2016,29.709999,53.439999,13.14,204.660004,2016
5/18/2016,29.610001,53.5,13.16,211.169998,2016
5/19/2016,29.360001,53.330002,13.09,215.210007,2016
5/20/2016,29.559999,54.09,13.19,220.279999,2016
5/23/2016,29.49,53.939999,13.13,216.220001,2016
5/24/2016,29.85,54.810001,13.29,217.910004,2016
5/25/2016,30.09,53.549999,13.52,219.580002,2016
5/26/2016,30.02,53.639999,13.46,225.119995,2016
5/27/2016,30.120001,53.900002,13.45,223.039993,2016
5/31/2016,30.23,53.700001,13.49,223.229996,2016
6/1/2016,30.110001,53.689999,13.11,219.559998,2016
6/2/2016,30.049999,53.93,13.21,218.960007,2016
6/3/2016,29.940001,53.470001,13.04,218.990005,2016
6/6/2016,30.120001,53.5,13.18,220.679993,2016
6/7/2016,30.139999,53.720001,13.38,232.339996,2016
6/8/2016,30.309999,53.75,13.36,235.520004,2016
6/9/2016,30.24,53.369999,13.26,229.360001,2016
6/10/2016,30.040001,52.52,13.1,218.789993,2016
6/13/2016,29.83,51.560001,12.98,217.869995,2016
6/14/2016,30.440001,51.98,12.84,214.960007,2016
6/15/2016,30.59,52.009998,13.01,217.699997,2016
6/16/2016,30.639999,52.349998,13.12,217.929993,2016
6/17/2016,30.6,52.400002,13.26,215.470001,2016
6/20/2016,30.83,53.009998,13.42,219.699997,2016
6/21/2016,30.940001,52.720001,13.22,219.610001,2016
6/22/2016,30.780001,52.389999,13.18,196.660004,2016
6/23/2016,31.190001,52.779999,13.4,196.399994,2016
6/24/2016,29.82,50.470001,12.52,193.149994,2016
6/27/2016,29.32,49.25,12.16,198.550003,2016
6/28/2016,29.940001,50.810001,12.39,201.789993,2016
6/29/2016,30.549999,51.32,12.55,210.190002,2016
6/30/2016,31.48,53.110001,12.57,212.279999,2016
7/1/2016,31.49,52.849998,12.72,216.5,2016
7/5/2016,31.450001,52.639999,12.4,213.979996,2016
7/6/2016,31.74,52.57,12.57,214.440002,2016
7/7/2016,31.82,52.610001,12.75,215.940002,2016
7/8/2016,32.200001,54.009998,13.09,216.779999,2016
7/11/2016,32.209999,54.279999,13.27,224.779999,2016
7/12/2016,32.259998,54.720001,13.45,224.649994,2016
7/13/2016,32.360001,54.619999,13.48,222.529999,2016
7/14/2016,32.630001,54.880001,13.59,221.529999,2016
7/15/2016,32.880001,54.75,13.57,220.399994,2016
7/18/2016,32.91,54.889999,13.65,226.25,2016
7/19/2016,32.93,55.060001,13.65,225.259995,2016
7/20/2016,32.779999,55.619999,13.74,228.360001,2016
7/21/2016,32.59,54.970001,13.92,220.5,2016
7/22/2016,32.060001,55.560001,13.84,222.270004,2016
7/25/2016,31.639999,55.950001,13.83,230.009995,2016
7/26/2016,31.469999,56.43,13.86,229.509995,2016
7/27/2016,31.280001,51.330002,13.84,228.490005,2016
7/28/2016,31.25,52.299999,12.71,230.610001,2016
7/29/2016,31.139999,50.919998,12.66,234.789993,2016
8/1/2016,31.15,49.790001,12.48,230.009995,2016
8/2/2016,31.049999,48.57,11.94,227.199997,2016
8/3/2016,31.129999,49.459999,12.13,225.789993,2016
8/4/2016,31.17,48.98,12.08,230.610001,2016
8/5/2016,31.280001,49.32,12.19,230.029999,2016
8/8/2016,31.27,48.57,12.18,226.160004,2016
8/9/2016,31.299999,48.290001,12.31,229.080002,2016
8/10/2016,31.27,48.639999,12.25,225.649994,2016
8/11/2016,31.290001,48.540001,12.31,224.910004,2016
8/12/2016,31.24,48.830002,12.33,225.610001,2016
8/15/2016,31.24,48.169998,12.43,225.589996,2016
8/16/2016,31.190001,47.650002,12.34,223.610001,2016
8/17/2016,31.290001,48.119999,12.39,223.240005,2016
8/18/2016,31.43,48.259998,12.33,223.509995,2016
8/19/2016,31.25,48.25,12.39,225,2016
8/22/2016,31.32,48.5,12.36,222.929993,2016
8/23/2016,31.23,48.610001,12.42,224.839996,2016
8/24/2016,31.219999,48.09,12.3,222.619995,2016
8/25/2016,31.209999,48.279999,12.47,220.960007,2016
8/26/2016,31.23,48.560001,12.38,219.990005,2016
8/29/2016,31.360001,48.919998,12.47,215.199997,2016
8/30/2016,31.370001,49.18,12.55,211.339996,2016
8/31/2016,31.24,49.25,12.6,212.009995,2016
9/1/2016,31.200001,49.860001,12.44,200.770004,2016
9/2/2016,31.290001,50.860001,12.5,197.779999,2016
9/6/2016,31.049999,50.209999,12.67,202.830002,2016
9/7/2016,31.059999,50.400002,12.7,201.710007,2016
9/8/2016,31.040001,50.240002,12.73,197.360001,2016
9/9/2016,30.110001,49.080002,12.38,194.470001,2016
9/12/2016,30.49,49.139999,12.7,198.300003,2016
9/13/2016,29.85,48.189999,12.38,196.050003,2016
9/14/2016,29.700001,47.490002,12.14,196.410004,2016
9/15/2016,29.75,47.98,12.11,200.419998,2016
9/16/2016,29.68,47.060001,12.11,205.399994,2016
9/19/2016,29.43,46.650002,12.11,206.339996,2016
9/20/2016,29.67,46.580002,12,204.639999,2016
9/21/2016,29.85,47.27,12.09,205.220001,2016
9/22/2016,30.040001,47.560001,12.18,206.429993,2016
9/23/2016,29.889999,47.310001,12.17,207.449997,2016
9/26/2016,29.540001,47.099998,12.01,208.990005,2016
9/27/2016,29.879999,47.389999,11.98,205.809998,2016
9/28/2016,29.9,47.740002,12.09,206.270004,2016
9/29/2016,29.530001,46.720001,11.97,200.699997,2016
9/30/2016,29.620001,47.150002,12.07,204.029999,2016
10/3/2016,29.639999,47.82,12.1,213.699997,2016
10/4/2016,29.5,47.189999,12.2,211.410004,2016
10/5/2016,29.5,48.650002,12.48,208.460007,2016
10/6/2016,29.27,48.009998,12.39,201,2016
10/7/2016,29.08,47.290001,12.29,196.610001,2016
10/10/2016,28.860001,47.299999,12.12,200.949997,2016
10/11/2016,28.92,46.849998,11.99,200.100006,2016
10/12/2016,28.9,47.619999,11.96,201.509995,2016
10/13/2016,28.77,46.77,11.91,200.240005,2016
10/14/2016,28.889999,47.200001,11.91,196.509995,2016
10/17/2016,28.85,47.009998,11.88,193.960007,2016
10/18/2016,28.98,48.310001,11.89,199.100006,2016
10/19/2016,29.059999,48.169998,12.01,203.559998,2016
10/20/2016,29.07,47.799999,11.97,199.100006,2016
10/21/2016,28.98,47.709999,12.02,200.089996,2016
10/24/2016,28.92,48.299999,12.19,202.759995,2016
10/25/2016,28.65,48.23,11.85,202.339996,2016
10/26/2016,28.870001,50.959999,11.88,202.240005,2016
10/27/2016,28.629999,50.09,11.74,204.009995,2016
10/28/2016,29.219999,50.07,11.72,199.970001,2016
10/31/2016,29.1,49.880001,11.74,197.729996,2016
11/1/2016,28.879999,49.32,11.61,190.789993,2016
11/2/2016,28.49,48.709999,11.4,188.020004,2016
11/3/2016,28.280001,48.540001,11.35,187.419998,2016
11/4/2016,28.440001,48.98,11.34,190.559998,2016
11/7/2016,29.309999,49.380001,11.58,193.210007,2016
11/8/2016,29.42,49.68,11.48,194.940002,2016
11/9/2016,29.629999,50.580002,11.58,190.059998,2016
11/10/2016,30.41,49.830002,11.94,185.350006,2016
11/11/2016,30.709999,49.25,12.28,188.559998,2016
11/14/2016,30.51,48.73,12.06,181.449997,2016
11/15/2016,30.75,49.290001,12.04,183.770004,2016
11/16/2016,30.74,50,12,183.929993,2016
11/17/2016,30.790001,50.220001,11.87,188.660004,2016
11/18/2016,30.67,50.32,11.76,185.020004,2016
11/21/2016,30.870001,51.009998,11.79,184.520004,2016
11/22/2016,31.18,51.330002,11.89,191.169998,2016
11/23/2016,31.34,51.540001,11.9,193.139999,2016
11/25/2016,31.440001,51.610001,12.04,196.649994,2016
11/28/2016,31.25,51.220001,11.92,196.119995,2016
11/29/2016,31.049999,50.599998,11.92,189.570007,2016
11/30/2016,30.76,49.220001,11.96,189.399994,2016
12/1/2016,31.389999,47.59,12.43,181.880005,2016
12/2/2016,31.34,48.029999,12.24,181.470001,2016
12/5/2016,31.110001,48.720001,12.44,186.800003,2016
12/6/2016,31.17,48.23,12.56,185.850006,2016
12/7/2016,31.6,48.540001,13.06,193.149994,2016
12/8/2016,31.530001,49,13.03,192.289993,2016
12/9/2016,31.780001,49.650002,13.17,192.179993,2016
12/12/2016,31.860001,49.509998,12.82,192.429993,2016
12/13/2016,31.74,49.509998,12.77,198.149994,2016
12/14/2016,31.5,49.400002,12.53,198.690002,2016
12/15/2016,31.26,48.889999,12.58,197.580002,2016
12/16/2016,31.75,50.09,12.63,202.490005,2016
12/19/2016,31.92,50.110001,12.66,202.729996,2016
12/20/2016,32.25,50.549999,12.78,208.789993,2016
12/21/2016,32.130001,50.25,12.64,207.699997,2016
12/22/2016,31.82,50.049999,12.4,208.449997,2016
12/23/2016,31.879999,49.990002,12.46,213.339996,2016
12/27/2016,31.9,49.990002,12.39,219.529999,2016
12/28/2016,31.700001,49.299999,12.25,219.740005,2016
12/29/2016,31.709999,49.25,12.23,214.679993,2016
12/30/2016,31.6,49.029999,12.13,213.690002,2016
1/3/2017,31.690001,51.439999,12.59,216.990005,2017
1/4/2017,31.700001,52.32,13.17,226.990005,2017
1/5/2017,31.52,52.48,12.77,226.75,2017
1/6/2017,31.610001,52.970001,12.76,229.009995,2017
1/9/2017,31.459999,53.400002,12.63,231.279999,2017
1/10/2017,31.370001,53.080002,12.85,229.869995,2017
1/11/2017,31.469999,52.790001,12.67,229.729996,2017
1/12/2017,31.389999,53.25,12.59,229.589996,2017
1/13/2017,31.360001,53.990002,12.63,237.75,2017
1/17/2017,31.27,53.599998,12.61,235.580002,2017
1/18/2017,31.23,53.790001,12.41,238.360001,2017
1/19/2017,31.209999,53.380001,12.43,243.759995,2017
1/20/2017,30.530001,53.43,12.36,244.729996,2017
1/23/2017,29.75,53.060001,12.31,248.919998,2017
1/24/2017,30,53.189999,12.61,254.610001,2017
1/25/2017,30.370001,51.709999,12.79,254.470001,2017
1/26/2017,30.32,51.25,12.37,252.509995,2017
1/27/2017,30.01,51.279999,12.49,252.949997,2017
1/30/2017,29.959999,51.27,12.37,250.630005,2017
1/31/2017,29.700001,50.68,12.36,251.929993,2017
2/1/2017,29.690001,50.32,12.32,249.240005,2017
2/2/2017,29.68,51,12.28,251.550003,2017
2/3/2017,29.700001,52.869999,12.56,251.330002,2017
2/6/2017,29.66,52.830002,12.52,257.769989,2017
2/7/2017,29.559999,53.450001,12.34,257.480011,2017
2/8/2017,29.43,53.59,12.38,262.079987,2017
2/9/2017,29.59,53.689999,12.38,269.200012,2017
2/10/2017,29.719999,53.59,12.51,269.230011,2017
2/13/2017,30.040001,54.029999,12.56,280.600006,2017
2/14/2017,30.280001,54.009998,12.65,280.980011,2017
2/15/2017,30.35,54.259998,12.63,279.76001,2017
2/16/2017,30.450001,53.950001,12.54,268.950012,2017
2/17/2017,30.370001,54.470001,12.58,272.230011,2017
2/21/2017,30.52,55.049999,12.69,277.390015,2017
2/22/2017,30.33,55.029999,12.67,273.51001,2017
2/23/2017,30.02,55.130001,12.56,255.990005,2017
2/24/2017,30.190001,55.18,12.47,257,2017
2/27/2017,29.940001,54.990002,12.66,246.229996,2017
2/28/2017,29.809999,54.48,12.53,249.990005,2017
3/1/2017,30.190001,55.279999,12.69,250.020004,2017
3/2/2017,30.190001,54.869999,12.66,250.479996,2017
3/3/2017,30.120001,54.950001,12.65,251.570007,2017
3/6/2017,30,54.07,12.52,251.210007,2017
3/7/2017,29.860001,54.259998,12.46,248.589996,2017
3/8/2017,29.799999,54.009998,12.53,246.869995,2017
3/9/2017,29.66,54.16,12.5,244.899994,2017
3/10/2017,30.280001,54.950001,12.53,243.690002,2017
3/13/2017,29.860001,54.740002,12.54,246.169998,2017
3/14/2017,29.540001,54.119999,12.55,258,2017
3/15/2017,29.76,54.02,12.65,255.729996,2017
3/16/2017,29.75,53.919998,12.7,262.049988,2017
3/17/2017,29.879999,53.400002,12.48,261.5,2017
3/20/2017,29.74,53.240002,12.28,261.920013,2017
3/21/2017,29.389999,51.900002,11.72,250.679993,2017
3/22/2017,29.530001,52.25,11.77,255.009995,2017
3/23/2017,29.620001,52.279999,11.67,254.779999,2017
3/24/2017,29.719999,51.810001,11.62,263.160004,2017
3/27/2017,29.440001,51.82,11.46,270.220001,2017
3/28/2017,29.620001,52.73,11.65,277.450012,2017
3/29/2017,29.68,53.009998,11.68,277.380005,2017
3/30/2017,29.870001,53.259998,11.68,277.920013,2017
3/31/2017,29.799999,53.459999,11.64,278.299988,2017
4/3/2017,29.879999,52.830002,11.44,298.519989,2017
4/4/2017,30.02,52.650002,11.37,303.700012,2017
4/5/2017,29.969999,52.720001,11.26,295,2017
4/6/2017,29.93,52.860001,11.27,298.700012,2017
4/7/2017,29.99,52.68,11.23,302.540009,2017
4/10/2017,30.01,52.810001,11.25,312.390015,2017
4/11/2017,30.040001,52.25,11.28,308.709991,2017
4/12/2017,29.77,52.259998,11.23,296.839996,2017
4/13/2017,29.559999,52.119999,11.11,304,2017
4/17/2017,29.639999,52.759998,11.28,301.440002,2017
4/18/2017,29.84,52.990002,11.14,300.25,2017
4/19/2017,30,53.52,11.19,305.519989,2017
4/20/2017,30.27,53.639999,11.47,302.51001,2017
4/21/2017,29.549999,53.490002,11.34,305.600006,2017
4/24/2017,29.549999,53.810001,11.43,308.029999,2017
4/25/2017,29.450001,54.310001,11.48,313.790009,2017
4/26/2017,29.26,58.189999,11.6,310.170013,2017
4/27/2017,29.08,57.880001,11.47,308.630005,2017
4/28/2017,28.99,57.310001,11.47,314.070007,2017
5/1/2017,28.940001,57.09,11.42,322.829987,2017
5/2/2017,28.99,57.450001,10.92,318.890015,2017
5/3/2017,29.23,57.5,11.07,311.019989,2017
5/4/2017,29.200001,57.540001,11,295.459991,2017
5/5/2017,29.219999,57.459999,11.14,308.350006,2017
5/8/2017,29.07,58.299999,11.13,307.190002,2017
5/9/2017,28.93,57.93,11.16,321.26001,2017
5/10/2017,28.700001,58.060001,11.04,325.220001,2017
5/11/2017,28.870001,57.950001,11.01,323.100006,2017
5/12/2017,28.27,57.759998,10.92,324.809998,2017
5/15/2017,28.18,58.66,10.94,315.880005,2017
5/16/2017,28.040001,58.52,10.94,317.01001,2017
5/17/2017,27.41,57.950001,10.76,306.109985,2017
5/18/2017,27.48,57.77,10.79,313.059998,2017
5/19/2017,28.049999,58.5,10.87,310.829987,2017
5/22/2017,28.18,59.43,11.1,310.350006,2017
5/23/2017,28.280001,58.77,11.05,303.859985,2017
5/24/2017,27.83,59.349998,10.96,310.220001,2017
5/25/2017,27.49,59.639999,10.86,316.829987,2017
5/26/2017,27.450001,59.580002,10.93,325.140015,2017
5/30/2017,27.360001,59.349998,11.08,335.100006,2017
5/31/2017,27.379999,59.549999,11.12,341.01001,2017
6/1/2017,27.719999,59.490002,11.41,340.369995,2017
6/2/2017,27.879999,59.23,11.35,339.850006,2017
6/5/2017,27.98,59.310001,11.25,347.320007,2017
6/6/2017,27.93,59.349998,11.12,352.850006,2017
6/7/2017,27.68,59.369999,11.07,359.649994,2017
6/8/2017,27.59,59.349998,11.1,370,2017
6/9/2017,27.940001,59.470001,11.13,357.320007,2017
6/12/2017,28.940001,59.310001,11.28,359.01001,2017
6/13/2017,28.450001,59.630001,11.27,375.950012,2017
6/14/2017,28.690001,59.240002,11.22,380.660004,2017
6/15/2017,28.940001,59.380001,11.24,375.339996,2017
6/16/2017,29,58.950001,11.22,371.399994,2017
6/19/2017,28.799999,59.110001,11.24,369.799988,2017
6/20/2017,28.129999,58.790001,11.12,372.23999,2017
6/21/2017,27.780001,58.790001,11.04,376.399994,2017
6/22/2017,27.549999,59.220001,11.13,382.609985,2017
6/23/2017,27.57,58.77,11.04,383.450012,2017
6/26/2017,27.610001,58.73,11.18,377.48999,2017
6/27/2017,27.209999,58.43,11.08,362.369995,2017
6/28/2017,27.08,58.759998,11.09,371.23999,2017
6/29/2017,27.02,58.02,11.17,360.75,2017
6/30/2017,27.01,58.25,11.19,361.609985,2017
7/3/2017,27.450001,57.990002,11.56,352.619995,2017
7/5/2017,27.35,58.389999,11.3,327.089996,2017
7/6/2017,26.309999,57.619999,11.18,308.829987,2017
7/7/2017,26.15,58.66,11.26,313.220001,2017
7/10/2017,26.040001,58.889999,11.34,316.049988,2017
7/11/2017,26.379999,59.400002,11.38,327.220001,2017
7/12/2017,26.58,60.18,11.47,329.519989,2017
7/13/2017,26.790001,60.66,11.6,323.410004,2017
7/14/2017,26.780001,60.669998,11.68,327.779999,2017
7/17/2017,26.82,60.5,11.74,319.570007,2017
7/18/2017,26.889999,61.529999,11.75,328.23999,2017
7/19/2017,26.940001,61.700001,11.83,325.26001,2017
7/20/2017,26.690001,61.41,11.7,329.920013,2017
7/21/2017,25.91,61.57,11.53,328.399994,2017
7/24/2017,25.43,62.400002,11.29,342.519989,2017
7/25/2017,25.440001,62.900002,11.27,339.600006,2017
7/26/2017,25.59,64.019997,11.06,343.850006,2017
7/27/2017,25.790001,63.09,11.18,334.459991,2017
7/28/2017,25.530001,63.810001,11.17,335.070007,2017
7/31/2017,25.610001,63.459999,11.22,323.470001,2017
8/1/2017,25.440001,64,10.95,319.570007,2017
8/2/2017,25.52,63.689999,11,325.890015,2017
8/3/2017,25.76,63.720001,10.93,347.089996,2017
8/4/2017,25.780001,64.110001,10.95,356.910004,2017
8/7/2017,25.629999,64.18,10.92,355.170013,2017
8/8/2017,25.559999,64.029999,10.89,365.220001,2017
8/9/2017,25.709999,64.25,10.92,363.529999,2017
8/10/2017,25.299999,63.43,10.77,355.399994,2017
8/11/2017,25.200001,63.060001,10.77,357.869995,2017
8/14/2017,25.360001,63.84,10.91,363.799988,2017
8/15/2017,25.139999,64.139999,10.84,362.329987,2017
8/16/2017,25.1,65.410004,10.8,362.910004,2017
8/17/2017,24.75,64.900002,10.64,351.920013,2017
8/18/2017,24.549999,64.949997,10.56,347.459991,2017
8/21/2017,24.49,65.879997,10.57,337.859985,2017
8/22/2017,24.6,66.330002,10.65,341.350006,2017
8/23/2017,24.389999,67.120003,10.71,352.769989,2017
8/24/2017,24.299999,66.699997,10.71,352.929993,2017
8/25/2017,24.49,66.400002,10.82,348.049988,2017
8/28/2017,24.469999,67.5,10.79,345.660004,2017
8/29/2017,24.440001,67.769997,10.84,347.359985,2017
8/30/2017,24.280001,68.199997,10.94,353.179993,2017
8/31/2017,24.549999,69.120003,11.03,355.899994,2017
9/1/2017,25.139999,68.949997,11.35,355.399994,2017
9/5/2017,24.75,68.870003,11.36,349.589996,2017
9/6/2017,24.92,68.919998,11.5,344.529999,2017
9/7/2017,24.02,70.040001,11.4,350.609985,2017
9/8/2017,23.82,69.480003,11.36,343.399994,2017
9/11/2017,23.719999,69.75,11.41,363.690002,2017
9/12/2017,23.91,68.779999,11.59,362.75,2017
9/13/2017,24.110001,67.540001,11.62,366.230011,2017
9/14/2017,24.26,67.160004,11.56,377.640015,2017
9/15/2017,23.93,66.699997,11.62,379.809998,2017
9/18/2017,24.459999,66.370003,11.63,385,2017
9/19/2017,24.200001,66.07,11.72,375.100006,2017
9/20/2017,24.32,67.449997,11.71,373.910004,2017
9/21/2017,24.75,68.809998,11.72,366.480011,2017
9/22/2017,24.870001,69.07,11.84,351.089996,2017
9/25/2017,25.110001,65.639999,11.94,344.98999,2017
9/26/2017,24.93,65.739998,11.93,345.25,2017
9/27/2017,24.370001,65.040001,11.95,340.970001,2017
9/28/2017,24.24,65.029999,11.96,339.600006,2017
9/29/2017,24.18,65.5,11.97,341.100006,2017
10/2/2017,24.57,65.559998,12.09,341.529999,2017
10/3/2017,24.799999,66.059998,12.34,348.140015,2017
10/4/2017,24.48,66.32,12.3,355.01001,2017
10/5/2017,24.540001,67.010002,12.25,355.329987,2017
10/6/2017,24.389999,66.860001,12.31,356.880005,2017
10/9/2017,23.43,67.330002,12.34,342.940002,2017
10/10/2017,23.360001,67.68,12.39,355.589996,2017
10/11/2017,23.07,67.57,12.38,354.600006,2017
10/12/2017,23.049999,67.809998,12.12,355.679993,2017
10/13/2017,22.98,67.68,12.05,355.570007,2017
10/16/2017,23.360001,67.68,12.12,350.600006,2017
10/17/2017,23.190001,67.400002,12.27,355.75,2017
10/18/2017,23.120001,67.160004,12.19,359.649994,2017
10/19/2017,23.58,67.330002,12.23,351.809998,2017
10/20/2017,23.83,67.879997,12.1,345.100006,2017
10/23/2017,22.32,68.150002,12.04,337.019989,2017
10/24/2017,21.889999,68.18,12.19,337.339996,2017
10/25/2017,21.5,70.419998,12.04,325.839996,2017
10/26/2017,21.32,70.709999,12.27,326.170013,2017
10/27/2017,20.790001,70.510002,12.06,320.869995,2017
10/30/2017,20.41,70.980003,12.1,320.079987,2017
10/31/2017,20.16,72.050003,12.27,331.529999,2017
11/1/2017,20.02,72.139999,12.35,321.079987,2017
11/2/2017,19.940001,72.169998,12.42,299.26001,2017
11/3/2017,20.139999,72.260002,12.36,306.089996,2017
11/6/2017,20.129999,73.660004,12.33,302.779999,2017
11/7/2017,20.209999,72,12.16,306.049988,2017
11/8/2017,20.120001,71.989998,12.06,304.390015,2017
11/9/2017,19.99,72.230003,12.04,302.98999,2017
11/10/2017,20.49,72.330002,12.01,302.98999,2017
11/13/2017,19.02,72.769997,12.16,315.399994,2017
11/14/2017,17.9,73.410004,12.02,308.700012,2017
11/15/2017,18.26,73.040001,12,311.299988,2017
11/16/2017,18.25,74.019997,12.04,312.5,2017
11/17/2017,18.209999,73.779999,12.01,315.049988,2017
11/20/2017,17.98,73.379997,12.13,308.73999,2017
11/21/2017,17.83,74.019997,12.12,317.809998,2017
11/22/2017,18.15,73.769997,12.07,312.600006,2017
11/24/2017,18.190001,74.510002,12.1,315.549988,2017
11/27/2017,18.120001,74.050003,12.11,316.809998,2017
11/28/2017,18.41,74.160004,12.21,317.549988,2017
11/29/2017,18.48,72.330002,12.56,307.540009,2017
11/30/2017,18.290001,74.360001,12.52,308.850006,2017
12/1/2017,17.879999,73.879997,12.58,306.529999,2017
12/4/2017,17.950001,73.099998,12.63,305.200012,2017
12/5/2017,17.76,74.019997,12.43,303.700012,2017
12/6/2017,17.66,74.809998,12.38,313.26001,2017
12/7/2017,17.709999,75.93,12.53,311.23999,2017
12/8/2017,17.709999,76.580002,12.61,315.130005,2017
12/11/2017,17.65,76.620003,12.58,328.910004,2017
12/12/2017,17.91,77,12.6,341.029999,2017
12/13/2017,17.76,76.5,12.63,339.029999,2017
12/14/2017,17.639999,76.629997,12.46,337.890015,2017
12/15/2017,17.82,77.809998,12.58,343.450012,2017
12/18/2017,17.76,79.010002,12.66,338.869995,2017
12/19/2017,17.59,79.669998,12.69,331.100006,2017
12/20/2017,17.450001,79.989998,12.72,328.980011,2017
12/21/2017,17.469999,78.559998,12.63,331.660004,2017
12/22/2017,17.5,78.800003,12.58,325.200012,2017
12/26/2017,17.43,79.110001,12.6,317.290009,2017
12/27/2017,17.379999,79.300003,12.5,311.640015,2017
12/28/2017,17.360001,79.699997,12.58,315.359985,2017
12/29/2017,17.450001,79.089996,12.49,311.350006,2017
1/2/2018,17.98,78.480003,12.66,320.529999,2018
1/3/2018,18.15,78.779999,12.76,317.25,2018
1/4/2018,18.530001,79.419998,12.98,314.619995,2018
1/5/2018,18.540001,79.940002,13.2,316.579987,2018
1/8/2018,18.280001,81.139999,13.15,336.410004,2018
1/9/2018,18.559999,80.690002,13.08,333.690002,2018
1/10/2018,18.93,81.489998,13.03,334.799988,2018
1/11/2018,19.02,82.18,13.16,337.950012,2018
1/12/2018,18.76,82,13.23,336.220001,2018
1/16/2018,18.209999,82.220001,13.1,340.059998,2018
1/17/2018,17.35,82.940002,12.18,347.160004,2018
1/18/2018,16.77,82.730003,12.07,344.570007,2018
1/19/2018,16.26,83.25,12,350.019989,2018
1/22/2018,16.17,83.75,12.02,351.559998,2018
1/23/2018,16.889999,83.919998,11.96,352.790009,2018
1/24/2018,16.440001,87.279999,12.05,345.890015,2018
1/25/2018,16.18,88.279999,11.57,337.640015,2018
1/26/2018,16.129999,88.940002,11.65,342.850006,2018
